Unnamed: 0,Unnamed: 1, z Czas opóźnień > 5 minut,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Razem:  z Czas opóźnień > 5 minut
Stacja,Przewoźnik,styczeń,luty,marzec,kwiecień,maj,czerwiec,lipiec,sierpień,wrzesień,październik,listopad,grudzień,
Zwierzyniec,PKP INTERCITY Spółka Akcyjna ,843,376,395,335,367,324,458,608,387,448,530,690,5761
Zwierzyniec ,,1348,596,592,711,1106,917,3056,3184,2697,1830,1175,969,18181
Zakrzewo Złotowskie,POLREGIO Spółka Akcyjna,405,240,248,537,411,496,695,438,277,527,634,595,5503
Zakrzewo Złotowskie,Koleje Wielkopolskie Sp. z o.o.,,,,,,,,,,,,,
Zakrzewo Złotowskie ,,405,240,248,537,411,496,695,438,277,527,634,595,5503
Szczebrzeszyn,POLREGIO Spółka Akcyjna,491,225,202,306,748,597,2596,2718,2253,1283,547,257,12223
Szczebrzeszyn,PKP INTERCITY Spółka Akcyjna ,874,396,409,345,380,317,470,616,323,483,539,685,5837
Szczebrzeszyn ,,1365,621,611,651,1128,914,3066,3334,2576,1766,1086,942,18060
Wierzchowo Człuchowskie,POLREGIO Spółka Akcyjna,342,164,186,489,373,450,661,320,245,475,524,593,4822
Wierzchowo Człuchowskie ,,342,164,186,489,373,450,661,320,245,475,524,593,4822
Bukowo Człuchowskie,POLREGIO Spółka Akcyjna,354,206,192,496,375,477,692,363,276,506,549,584,5070
Bukowo Człuchowskie ,,354,206,192,496,375,477,692,363,276,506,549,584,5070
Rzeczyca-Kolonia,POLREGIO Spółka Akcyjna,649,358,667,355,343,884,735,564,492,585,331,480,6443
Rzeczyca-Kolonia ,,649,358,667,355,343,884,735,564,492,585,331,480,6443
Polichna Kraśnicka,POLREGIO Spółka Akcyjna,639,352,657,351,322,872,735,563,492,596,332,475,6386
Polichna Kraśnicka ,,639,352,657,351,322,872,735,563,492,596,332,475,6386
Moszczenica Pomorska,POLREGIO Spółka Akcyjna,316,159,192,558,378,455,712,327,254,491,557,613,5012
Moszczenica Pomorska ,,316,159,192,558,378,455,712,327,254,491,557,613,5012
Polanica-Zdrój,Koleje Dolnośląskie S.A.,1008,358,888,953,1290,989,2039,2257,,,,,9782
Polanica-Zdrój,PKP INTERCITY Spółka Akcyjna ,9,6,64,55,102,41,211,170,,,,,658
Polanica-Zdrój ,,1017,364,952,1008,1392,1030,2250,2427,,,,,10440
Nowa Ruda Przedmieście,Koleje Dolnośląskie S.A.,1018,413,707,757,796,499,961,872,1589,2705,1025,1143,12485
Nowa Ruda Przedmieście,CARGO Master Spółka z o.o.,,,,11,,,,,,,,,11
Nowa Ruda Przedmieście ,,1018,413,707,768,796,499,961,872,1589,2705,1025,1143,12496
Szczytna,Koleje Dolnośląskie S.A.,1104,422,994,1109,1413,1081,2200,2418,,,,,10741
Szczytna,PKP INTERCITY Spółka Akcyjna ,9,6,73,57,101,41,57,171,,,,,515
Szczytna ,,1113,428,1067,1166,1514,1122,2257,2589,,,,,11256
Duszniki-Zdrój,Koleje Dolnośląskie S.A.,1043,364,967,1055,1397,1019,2171,2349,,,,,10365
Duszniki-Zdrój,PKP INTERCITY Spółka Akcyjna ,,,,,22,15,16,97,,,,,150
Duszniki-Zdrój ,,1043,364,967,1055,1419,1034,2187,2446,,,,,10515
Kleszczele,POLREGIO Spółka Akcyjna,513,434,232,205,318,377,414,494,529,256,322,276,4370
Kleszczele ,,513,434,232,205,318,377,414,494,529,256,322,276,4370
Podbiele,POLREGIO Spółka Akcyjna,552,405,279,270,347,375,446,503,549,300,333,287,4646
Podbiele ,,552,405,279,270,347,375,446,503,549,300,333,287,4646
Gregorowce,POLREGIO Spółka Akcyjna,522,401,269,279,335,366,425,511,535,260,306,284,4493
Gregorowce ,,522,401,269,279,335,366,425,511,535,260,306,284,4493
Suchowolce,POLREGIO Spółka Akcyjna,514,421,259,207,322,369,437,511,529,252,319,277,4417
Suchowolce ,,514,421,259,207,322,369,437,511,529,252,319,277,4417
Gregorowce Południowe,POLREGIO Spółka Akcyjna,521,421,265,182,336,365,425,509,529,255,314,278,4400
Gregorowce Południowe ,,521,421,265,182,336,365,425,509,529,255,314,278,4400
Głębokie Międzyrzeckie,POLREGIO Spółka Akcyjna,1133,564,989,823,966,786,2140,1791,1141,1470,1814,2130,15747
Głębokie Międzyrzeckie ,,1133,564,989,823,966,786,2140,1791,1141,1470,1814,2130,15747
Kostomłoty,POLREGIO Spółka Akcyjna,757,168,238,129,236,312,424,516,166,374,433,376,4129
Kostomłoty,Łódzka Kolej Aglomeracyjna Sp. z o.o.,,,,,,,,,,,,51,51
Kostomłoty ,,757,168,238,129,236,312,424,516,166,374,433,427,4180
Kozy,POLREGIO Spółka Akcyjna,2326,760,608,612,1185,1035,1156,134,,,,,7816
Kozy ,,2326,760,608,612,1185,1035,1156,134,,,,,7816
Kęty Podlesie,POLREGIO Spółka Akcyjna,2653,972,670,644,1250,1037,1110,136,,,,,8472
Kęty Podlesie ,,2653,972,670,644,1250,1037,1110,136,,,,,8472
Kozy Zagroda,POLREGIO Spółka Akcyjna,2646,975,679,653,1270,1046,1110,138,,,,,8517
Kozy Zagroda ,,2646,975,679,653,1270,1046,1110,138,,,,,8517
Krzemionki,POLREGIO Spółka Akcyjna,2335,785,646,627,1282,1052,957,126,,,,,7810
Krzemionki ,,2335,785,646,627,1282,1052,957,126,,,,,7810
Bielsko-Biała Wschód,POLREGIO Spółka Akcyjna,2237,744,598,631,1355,1323,946,126,,,,,7960
Bielsko-Biała Wschód ,,2237,744,598,631,1355,1323,946,126,,,,,7960
Stara Piła,POLREGIO Spółka Akcyjna,,,47,,18,72,102,154,221,65,45,81,805
Stara Piła,CARGO Master Spółka z o.o.,,13,,,,,,,,,,,13
Stara Piła ,,,13,47,,18,72,102,154,221,65,45,81,818
Gdańsk Kokoszki,POLREGIO Spółka Akcyjna,,,29,,12,65,109,169,221,69,46,88,808
Gdańsk Kokoszki ,,,,29,,12,65,109,169,221,69,46,88,808
Żukowo Zachodnie,POLREGIO Spółka Akcyjna,,,38,6,20,71,110,157,218,64,50,95,829
Żukowo Zachodnie ,,,,38,6,20,71,110,157,218,64,50,95,829
Otomino,POLREGIO Spółka Akcyjna,,,46,,19,71,107,160,212,64,49,87,815
Otomino ,,,,46,,19,71,107,160,212,64,49,87,815
Leźno,POLREGIO Spółka Akcyjna,,,51,,18,80,107,174,224,67,46,95,862
Leźno ,,,,51,,18,80,107,174,224,67,46,95,862
Popowo Skwierzyńskie,POLREGIO Spółka Akcyjna,1140,571,993,834,969,785,2157,1781,1134,1482,1819,2130,15795
Popowo Skwierzyńskie ,,1140,571,993,834,969,785,2157,1781,1134,1482,1819,2130,15795
Pogwizdów,Koleje Śląskie Spółka z o.o.,263,166,170,286,190,345,234,44,188,206,467,576,3135
Pogwizdów ,,263,166,170,286,190,345,234,44,188,206,467,576,3135
Kundzin,POLREGIO Spółka Akcyjna,1277,635,193,41,237,108,107,460,190,86,399,44,3777
Kundzin ,,1277,635,193,41,237,108,107,460,190,86,399,44,3777
Kuźnica Białostocka,POLREGIO Spółka Akcyjna,1209,605,185,28,230,102,100,492,182,80,378,27,3618
Kuźnica Białostocka ,,1209,605,185,28,230,102,100,492,182,80,378,27,3618
Kończyce,Koleje Śląskie Spółka z o.o.,258,172,169,285,189,338,237,45,198,203,462,602,3158
Kończyce ,,258,172,169,285,189,338,237,45,198,203,462,602,3158
Kaczyce,Koleje Śląskie Spółka z o.o.,259,156,160,281,188,342,232,44,197,192,458,578,3087
Kaczyce ,,259,156,160,281,188,342,232,44,197,192,458,578,3087
